Year,Country,Industry,Sector,Measure,Value
,,,"Seasonings, Dressings & Sauces",,31.28135984858305
,,,"Seasonings, Dressings & Sauces",,32.30960049659652
,,,"Seasonings, Dressings & Sauces",,33.05146998330882
,,,"Seasonings, Dressings & Sauces",,33.79992939822004
,,,"Seasonings, Dressings & Sauces",,34.39859207515287
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,31.28565291428538
,,,"Seasonings, Dressings & Sauces",,31.52536341407013
,,,"Seasonings, Dressings & Sauces",,31.6736014124131
,,,"Seasonings, Dressings & Sauces",,31.8229176587764
,,,"Seasonings, Dressings & Sauces",,31.97297130794673
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,21.48284064477136
,,,"Seasonings, Dressings & Sauces",,22.69818493319873
,,,"Seasonings, Dressings & Sauces",,23.12090864742222
,,,"Seasonings, Dressings & Sauces",,23.52427340591746
,,,"Seasonings, Dressings & Sauces",,23.89440066727835
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,41.14664903409604
,,,"Seasonings, Dressings & Sauces",,42.28658430854105
,,,"Seasonings, Dressings & Sauces",,43.03767726944812
,,,"Seasonings, Dressings & Sauces",,43.78036893875522
,,,"Seasonings, Dressings & Sauces",,44.40624205271345
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,22.9169811309395
,,,"Seasonings, Dressings & Sauces",,23.63487341402516
,,,"Seasonings, Dressings & Sauces",,24.19843746785085
,,,"Seasonings, Dressings & Sauces",,24.74742999585368
,,,"Seasonings, Dressings & Sauces",,25.30243719468706
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,1194.979952026695
,,,"Seasonings, Dressings & Sauces",,1237.3260942805468
,,,"Seasonings, Dressings & Sauces",,1269.8209441311199
,,,"Seasonings, Dressings & Sauces",,1294.6142732508624
,,,"Seasonings, Dressings & Sauces",,1319.9617014018127
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,5.33073767447662
,,,"Seasonings, Dressings & Sauces",,5.50814670672399
,,,"Seasonings, Dressings & Sauces",,5.61771671630479
,,,"Seasonings, Dressings & Sauces",,5.75481604410466
,,,"Seasonings, Dressings & Sauces",,5.86435684850422
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,40.66450536162528
,,,"Seasonings, Dressings & Sauces",,41.27112838749419
,,,"Seasonings, Dressings & Sauces",,41.83100596560555
,,,"Seasonings, Dressings & Sauces",,42.45419122415425
,,,"Seasonings, Dressings & Sauces",,43.15331779311123
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,-
,,,"Seasonings, Dressings & Sauces",,21.34308368030114
,,,"Seasonings, Dressings & Sauces",,22.25117033690811
,,,"Seasonings, Dressings & Sauces",,23.27902028994799
,,,"Seasonings, Dressings & Sauces",,23.90060640291233
,,,"Seasonings, Dressings & Sauces",,24.66838981244508
,,,Soft Drinks,,12521.09534057038
,,,Soft Drinks,,12718.339832505006
,,,Soft Drinks,,12884.632103775006
,,,Soft Drinks,,13058.154215648
,,,Soft Drinks,,13216.753554986006
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,1933.043907999998
,,,Soft Drinks,,1994.0420639969989
,,,Soft Drinks,,2053.454274027002
,,,Soft Drinks,,2110.6854423009954
,,,Soft Drinks,,2164.370349418995
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,40089.377158980744
,,,Soft Drinks,,41834.733689238
,,,Soft Drinks,,43304.66457780598
,,,Soft Drinks,,44644.285337501045
,,,Soft Drinks,,45779.25445661903
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,4190.730884101998
,,,Soft Drinks,,4288.993002072997
,,,Soft Drinks,,4344.601034550002
,,,Soft Drinks,,4396.919418251
,,,Soft Drinks,,4446.886211351001
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,7473.902529346354
,,,Soft Drinks,,7609.0748483749985
,,,Soft Drinks,,7743.8856796169985
,,,Soft Drinks,,7895.440342820996
,,,Soft Drinks,,8029.157390127996
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,923.2993385831958
,,,Soft Drinks,,944.4776406860002
,,,Soft Drinks,,965.0666534179998
,,,Soft Drinks,,984.976829575999
,,,Soft Drinks,,1005.5449140200002
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,2767.6988180046606
,,,Soft Drinks,,2826.746010903
,,,Soft Drinks,,2894.9534434500015
,,,Soft Drinks,,2970.4355971260006
,,,Soft Drinks,,3041.452036903
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,1852.6156999999998
,,,Soft Drinks,,1882.3006439899996
,,,Soft Drinks,,1919.891527953
,,,Soft Drinks,,1956.4994941959994
,,,Soft Drinks,,1987.551529904999
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,3876.58473091812
,,,Soft Drinks,,4038.958573225996
,,,Soft Drinks,,4219.274538980003
,,,Soft Drinks,,4390.169578920999
,,,Soft Drinks,,4547.419694786996
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,2588.8905505479875
,,,Soft Drinks,,2658.104397846999
,,,Soft Drinks,,2735.0960309109987
,,,Soft Drinks,,2814.944722572002
,,,Soft Drinks,,2891.160225187994
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,65709.16984079995
,,,Soft Drinks,,66896.53425044994
,,,Soft Drinks,,67713.14112294695
,,,Soft Drinks,,68727.84135150394
,,,Soft Drinks,,69649.02187843296
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,1445.360567609999
,,,Soft Drinks,,1480.232883526
,,,Soft Drinks,,1515.3029132609995
,,,Soft Drinks,,1550.263442343999
,,,Soft Drinks,,1587.0096766240001
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,4244.150463295474
,,,Soft Drinks,,4332.324843623995
,,,Soft Drinks,,4433.694774307996
,,,Soft Drinks,,4532.520852599005
,,,Soft Drinks,,4630.841100117
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,1088.9221024422598
,,,Soft Drinks,,1103.2659528769989
,,,Soft Drinks,,1127.2698603219997
,,,Soft Drinks,,1149.1445434690004
,,,Soft Drinks,,1168.5571571289995
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soft Drinks,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,6.2818472463548
,,,Soups,,5.90931379812298
,,,Soups,,5.69878696075237
,,,Soups,,5.48061008296384
,,,Soups,,5.29990919373891
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,0.4771940064937
,,,Soups,,0.50504665848984
,,,Soups,,0.52171250451402
,,,Soups,,0.53754348052689
,,,Soups,,0.55487999337438
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,13.98959717897729
,,,Soups,,13.89502341554194
,,,Soups,,13.79498201561523
,,,Soups,,13.73005367154859
,,,Soups,,13.65278169932895
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,6.69530817226422
,,,Soups,,6.37496039624816
,,,Soups,,6.30105481189724
,,,Soups,,6.2941494969171
,,,Soups,,6.21413764775362
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,2.28423995458549
,,,Soups,,2.2467654338657
,,,Soups,,2.21232627011804
,,,Soups,,2.18991359644435
,,,Soups,,2.16325773881598
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,3.51950278279164
,,,Soups,,3.59609206992388
,,,Soups,,3.74776506306816
,,,Soups,,3.7949278406531
,,,Soups,,3.86000397365207
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,4.25656426456586
,,,Soups,,4.29669686498982
,,,Soups,,4.34085055330481
,,,Soups,,4.38418821401636
,,,Soups,,4.42612903740985
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,5.64002036549486
,,,Soups,,5.86786325830331
,,,Soups,,6.03157152223541
,,,Soups,,6.199511269677
,,,Soups,,6.38304125816558
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,6.77714559720651
,,,Soups,,7.08343735364105
,,,Soups,,7.37277668160386
,,,Soups,,7.64488903506016
,,,Soups,,7.88814350826776
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,0.78013345635133
,,,Soups,,0.83435925260046
,,,Soups,,0.85375138063245
,,,Soups,,0.87772441274455
,,,Soups,,0.90676738917324
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,57.39033609045605
,,,Soups,,59.40608772944021
,,,Soups,,63.02894425300442
,,,Soups,,65.54382441133505
,,,Soups,,69.41356926905483
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,0.0714423419208
,,,Soups,,0.07331929078779
,,,Soups,,0.07515064388594
,,,Soups,,0.07728672101724
,,,Soups,,0.07932969843451
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,0.30310769095207
,,,Soups,,0.30360720940014
,,,Soups,,0.30374318456619
,,,Soups,,0.30408404910872
,,,Soups,,0.30410345011219
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,-
,,,Soups,,0.64775448785396
,,,Soups,,0.67096341984976
,,,Soups,,0.69646778484102
,,,Soups,,0.71263176983672
,,,Soups,,0.72881105929056
,,,Spirits,,218.30257898235055
,,,Spirits,,226.4061027134082
,,,Spirits,,233.48667442384513
,,,Spirits,,239.80142667559932
,,,Spirits,,246.7055591179898
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,26.82860391035028
,,,Spirits,,27.30210097782435
,,,Spirits,,27.69512352474226
,,,Spirits,,28.05741028678513
,,,Spirits,,28.42526124693403
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,1014.1114586422839
,,,Spirits,,1064.0364645274103
,,,Spirits,,1105.5779619584375
,,,Spirits,,1145.6063143770866
,,,Spirits,,1184.3067818521865
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,117.6820091172364
,,,Spirits,,123.40716720175855
,,,Spirits,,128.898920944356
,,,Spirits,,133.50980988579792
,,,Spirits,,138.32460314191673
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,148.67792062074463
,,,Spirits,,157.96041117733745
,,,Spirits,,165.20964064424152
,,,Spirits,,170.82493339120006
,,,Spirits,,175.76668967112084
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,37.12754971713499
,,,Spirits,,39.78973456841669
,,,Spirits,,41.69114175029427
,,,Spirits,,43.50574821076153
,,,Spirits,,45.22205927224583
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,28.23004967560836
,,,Spirits,,29.35236880630637
,,,Spirits,,30.27378483771631
,,,Spirits,,31.12820487623176
,,,Spirits,,31.82862984309157
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,20.99242690901717
,,,Spirits,,21.50359387613561
,,,Spirits,,21.79286286209019
,,,Spirits,,22.06268126014147
,,,Spirits,,22.33195982840264
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,24.63154715533612
,,,Spirits,,25.26978713448214
,,,Spirits,,26.03999909294446
,,,Spirits,,26.81175996884648
,,,Spirits,,27.69151287252736
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,24.87438714340089
,,,Spirits,,26.36206241127251
,,,Spirits,,27.49465381309412
,,,Spirits,,28.17288793366428
,,,Spirits,,28.84669662634592
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,496.48085084524945
,,,Spirits,,522.3606998891846
,,,Spirits,,548.9743747267188
,,,Spirits,,574.0051846193254
,,,Spirits,,596.7631307739033
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,5.43384541275949
,,,Spirits,,5.61214665633893
,,,Spirits,,5.74157270622116
,,,Spirits,,5.85740802663093
,,,Spirits,,5.9815884249694
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,47.38576017179698
,,,Spirits,,49.97801119623042
,,,Spirits,,51.80959122339567
,,,Spirits,,53.40514248719339
,,,Spirits,,55.0982692350771
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,13.23601153680707
,,,Spirits,,13.72872741202424
,,,Spirits,,14.09526994700891
,,,Spirits,,14.43689184039683
,,,Spirits,,14.73470476611324
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Spirits,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,95.22101293240497
,,,Syrups & Spreads,,96.03559250567343
,,,Syrups & Spreads,,96.77226248714977
,,,Syrups & Spreads,,97.55724556696089
,,,Syrups & Spreads,,98.37151620161993
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,9.573031724754
,,,Syrups & Spreads,,10.0170361202184
,,,Syrups & Spreads,,10.48489677984058
,,,Syrups & Spreads,,10.97430430748831
,,,Syrups & Spreads,,11.47191695341791
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,141.4066499137575
,,,Syrups & Spreads,,142.6298375328928
,,,Syrups & Spreads,,143.7796410004739
,,,Syrups & Spreads,,144.93881623370353
,,,Syrups & Spreads,,146.06735835601725
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,29.17369004304773
,,,Syrups & Spreads,,29.82807739611309
,,,Syrups & Spreads,,30.04121142543884
,,,Syrups & Spreads,,30.25881215002815
,,,Syrups & Spreads,,30.46535022109613
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,27.14264565074273
,,,Syrups & Spreads,,27.39241035745793
,,,Syrups & Spreads,,27.65170834947707
,,,Syrups & Spreads,,27.88732342901521
,,,Syrups & Spreads,,28.10900001688229
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,7.42584761739952
,,,Syrups & Spreads,,7.56561798499112
,,,Syrups & Spreads,,7.67571636082215
,,,Syrups & Spreads,,7.77499153871832
,,,Syrups & Spreads,,7.87157241924831
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,6.78913382665488
,,,Syrups & Spreads,,6.8777594653856
,,,Syrups & Spreads,,6.96327204709443
,,,Syrups & Spreads,,7.04665447678626
,,,Syrups & Spreads,,7.12991356034787
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,6.34338610623395
,,,Syrups & Spreads,,6.45805738978072
,,,Syrups & Spreads,,6.55687404817951
,,,Syrups & Spreads,,6.6576688308443
,,,Syrups & Spreads,,6.75512003656162
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,7.09433396981728
,,,Syrups & Spreads,,7.30419741134866
,,,Syrups & Spreads,,7.49036115481932
,,,Syrups & Spreads,,7.65435211299234
,,,Syrups & Spreads,,7.79232777182886
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,5.77989125162406
,,,Syrups & Spreads,,5.9510444173269
,,,Syrups & Spreads,,6.13334530576369
,,,Syrups & Spreads,,6.31132762558855
,,,Syrups & Spreads,,6.48541386536425
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,285.63778173622165
,,,Syrups & Spreads,,294.806686949742
,,,Syrups & Spreads,,303.83641516705956
,,,Syrups & Spreads,,312.8031361278114
,,,Syrups & Spreads,,321.51806972144965
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,10.60828071108929
,,,Syrups & Spreads,,10.83017569339125
,,,Syrups & Spreads,,11.03495297842627
,,,Syrups & Spreads,,11.24570159100195
,,,Syrups & Spreads,,11.44879243892814
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,16.09054438989495
,,,Syrups & Spreads,,16.43339160221146
,,,Syrups & Spreads,,16.71455125386094
,,,Syrups & Spreads,,16.9792902110111
,,,Syrups & Spreads,,17.27103387988025
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,-
,,,Syrups & Spreads,,3.88383529136831
,,,Syrups & Spreads,,3.96246307227285
,,,Syrups & Spreads,,4.03936232245901
,,,Syrups & Spreads,,4.10775058737856
,,,Syrups & Spreads,,4.1717766687304
,,,Wines,,815.9054516571833
,,,Wines,,812.4723593514166
,,,Wines,,815.4035093711549
,,,Wines,,820.9649265549067
,,,Wines,,829.1860219931144
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,15.72786305681229
,,,Wines,,16.13043358335083
,,,Wines,,16.56949861429567
,,,Wines,,17.06892272671447
,,,Wines,,17.6106906880056
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,351.06930939683053
,,,Wines,,351.7268927191127
,,,Wines,,354.43373284439
,,,Wines,,358.27581250079095
,,,Wines,,364.8682693248632
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,219.06987896861932
,,,Wines,,224.24887702283687
,,,Wines,,228.04321787330656
,,,Wines,,230.85894845492635
,,,Wines,,233.2058825278938
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,33.90589151976434
,,,Wines,,34.87603525582532
,,,Wines,,35.80824965568124
,,,Wines,,36.57746837198392
,,,Wines,,37.19003188771733
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,11.24108924437764
,,,Wines,,11.68718884264812
,,,Wines,,12.07197779723991
,,,Wines,,12.43977667898621
,,,Wines,,12.77707721098434
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,4.1149801096085
,,,Wines,,4.30722442085609
,,,Wines,,4.52515897728014
,,,Wines,,4.7743864940387
,,,Wines,,5.04700572626786
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,2.04524542467089
,,,Wines,,2.07385828521669
,,,Wines,,2.10077847245595
,,,Wines,,2.12756027930444
,,,Wines,,2.1549732948578
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,3.5990196133991
,,,Wines,,3.71377929604141
,,,Wines,,3.81713788287767
,,,Wines,,3.91051921959659
,,,Wines,,3.99935056917248
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,0.50457205827711
,,,Wines,,0.51906609247993
,,,Wines,,0.52952992922812
,,,Wines,,0.54004250632643
,,,Wines,,0.54979170952139
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,141.99851085137468
,,,Wines,,147.7266352436896
,,,Wines,,152.78249706182496
,,,Wines,,157.64833668199893
,,,Wines,,162.70762483559113
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,62.57935764763564
,,,Wines,,64.3613028927669
,,,Wines,,65.76766237350469
,,,Wines,,67.2125433022557
,,,Wines,,68.6098045846009
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,69.8892677373072
,,,Wines,,71.90597613305357
,,,Wines,,74.14825293820176
,,,Wines,,76.28608961681292
,,,Wines,,78.3137677759407
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,69.44740594379832
,,,Wines,,70.35160899502414
,,,Wines,,71.2325172851847
,,,Wines,,72.22020545152704
,,,Wines,,73.28686378533995
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
,,,Wines,,-
